STATE_PROVINCE,LATITUDE,LONGITUDE,OBSERVATION DATE,MONTH
Massachusetts,42.7985496,-70.8090735,3/21/10,3
Massachusetts,42.7897793,-70.8091271,3/21/10,3
Massachusetts,42.7336483,-70.7862854,3/21/10,3
Massachusetts,42.7639008,-70.8022995,3/21/10,3
Massachusetts,42.7639008,-70.8022995,3/21/10,3
Michigan,46.5435295,-87.3954391,3/21/10,3
Wisconsin,43.2013437,-88.2572401,3/21/10,3
Massachusetts,42.7523065,-70.8017349,3/27/10,3
Massachusetts,42.7639008,-70.8022995,3/27/10,3
Michigan,42.6512581,-82.6156425,3/27/10,3
Michigan,43.7009792,-83.5168562,3/27/10,3
Massachusetts,42.7639008,-70.8022995,3/28/10,3
Massachusetts,42.7639008,-70.8022995,3/28/10,3
Massachusetts,42.7639008,-70.8022995,3/28/10,3
Massachusetts,42.7639008,-70.8022995,3/28/10,3
Massachusetts,42.7639008,-70.8022995,3/28/10,3
Massachusetts,42.7639008,-70.8022995,3/28/10,3
Minnesota,48.8100572,-96.9305706,3/28/10,3
Massachusetts,42.7985496,-70.8090735,3/31/10,3
Massachusetts,42.7985496,-70.8090735,4/1/10,4
Massachusetts,42.7639008,-70.8022995,4/2/10,4
Massachusetts,42.7984237,-70.8089447,4/2/10,4
Massachusetts,42.756722,-70.8052111,4/2/10,4
Massachusetts,42.7639008,-70.8022995,4/2/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7541657,-70.8027005,4/3/10,4
Massachusetts,42.7985496,-70.8090735,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/3/10,4
Massachusetts,42.7639008,-70.8022995,4/4/10,4
Massachusetts,42.7639008,-70.8022995,4/4/10,4
Massachusetts,42.7639008,-70.8022995,4/4/10,4
Massachusetts,42.7848189,-70.8130646,4/4/10,4
Massachusetts,42.7639008,-70.8022995,4/4/10,4
Massachusetts,42.7984237,-70.8089447,4/6/10,4
Massachusetts,42.7639008,-70.8022995,4/6/10,4
Massachusetts,42.7639008,-70.8022995,4/6/10,4
Massachusetts,42.6985859,-70.8288574,4/7/10,4
Massachusetts,42.7639008,-70.8022995,4/7/10,4
Massachusetts,42.6985859,-70.8288574,4/7/10,4
Michigan,46.5435295,-87.3954391,4/7/10,4
Massachusetts,42.7639008,-70.8022995,4/8/10,4
Massachusetts,42.7639008,-70.8022995,4/8/10,4
Massachusetts,42.7639008,-70.8022995,4/10/10,4
Massachusetts,42.7639008,-70.8022995,4/10/10,4
Massachusetts,42.7639008,-70.8022995,4/10/10,4
Massachusetts,42.7639008,-70.8022995,4/10/10,4
Massachusetts,42.7639008,-70.8022995,4/10/10,4
Wisconsin,44.4892194,-87.9194641,4/11/10,4
Massachusetts,42.7639008,-70.8022995,4/21/10,4
Massachusetts,42.7639008,-70.8022995,4/22/10,4
Michigan,44.6716133,-85.6638765,4/22/10,4
Massachusetts,42.7639008,-70.8022995,4/23/10,4
Massachusetts,42.7336483,-70.7862854,4/24/10,4
Massachusetts,42.7639008,-70.8022995,4/24/10,4
Massachusetts,42.7639008,-70.8022995,4/25/10,4
Massachusetts,42.7639008,-70.8022995,4/25/10,4
Massachusetts,42.7639008,-70.8022995,4/25/10,4
Massachusetts,42.7639008,-70.8022995,4/25/10,4
Massachusetts,42.7985496,-70.8090735,4/25/10,4
Massachusetts,42.7985496,-70.8090735,4/26/10,4
Massachusetts,42.7985496,-70.8090735,4/26/10,4
Massachusetts,42.7639008,-70.8022995,4/26/10,4
Maine,44.1059539,-69.8657084,4/26/10,4
Massachusetts,42.3659007,-71.0202599,4/28/10,4
Alaska,71.264373,-156.634806,5/26/10,5
Alaska,71.264373,-156.634806,5/27/10,5
Alaska,71.264373,-156.634806,6/3/10,6
Alaska,71.264373,-156.634806,6/5/10,6
Alaska,71.264373,-156.634806,6/7/10,6
Alaska,71.2711433,-156.6410837,6/8/10,6
Alaska,71.264373,-156.634806,6/8/10,6
Alaska,71.2711433,-156.6410837,6/9/10,6
Alaska,71.264373,-156.634806,6/9/10,6
Alaska,71.2711433,-156.6410837,6/9/10,6
Alaska,71.264373,-156.634806,6/10/10,6
Alaska,71.29018,-156.79248,6/11/10,6
Alaska,71.264373,-156.634806,6/11/10,6
Alaska,71.29018,-156.79248,6/11/10,6
Alaska,71.264373,-156.634806,6/12/10,6
Alaska,71.29018,-156.79248,6/12/10,6
Alaska,71.29018,-156.79248,6/12/10,6
Alaska,71.264373,-156.634806,6/13/10,6
Alaska,71.264373,-156.634806,6/14/10,6
Alaska,71.2908666,-156.6683981,6/15/10,6
Alaska,71.2671927,-156.7731857,6/15/10,6
Alaska,71.326271,-156.6744804,6/15/10,6
Alaska,71.264373,-156.634806,6/15/10,6
Alaska,71.29018,-156.79248,6/15/10,6
Alaska,71.264373,-156.634806,6/16/10,6
Alaska,71.2495479,-156.4652919,6/16/10,6
Alaska,71.2757153,-156.8049967,6/16/10,6
Alaska,71.2743579,-156.6557381,6/17/10,6
Alaska,71.264373,-156.634806,6/17/10,6
Alaska,71.29018,-156.79248,6/17/10,6
Alaska,71.2500397,-156.6301918,6/18/10,6
Alaska,71.264373,-156.634806,6/18/10,6
Alaska,71.264373,-156.634806,6/19/10,6
Alaska,71.264373,-156.634806,6/20/10,6
Alaska,71.264373,-156.634806,6/21/10,6
Alaska,71.264373,-156.634806,6/22/10,6
Alaska,71.264373,-156.634806,6/23/10,6
Alaska,71.264373,-156.634806,6/24/10,6
Alaska,71.2671927,-156.7731857,6/25/10,6
Alaska,71.3392341,-156.6395903,6/25/10,6
Alaska,71.264373,-156.634806,6/25/10,6
Alaska,71.2495479,-156.4652919,6/25/10,6
Alaska,71.264373,-156.634806,6/26/10,6
Alaska,71.2495479,-156.4652919,6/26/10,6
Alaska,71.264373,-156.634806,6/27/10,6
Alaska,71.264373,-156.634806,6/28/10,6
Alaska,71.264373,-156.634806,6/29/10,6
Alaska,71.264373,-156.634806,6/30/10,6
Alaska,71.264373,-156.634806,7/1/10,7
Alaska,71.264373,-156.634806,7/2/10,7
Alaska,71.264373,-156.634806,7/3/10,7
Alaska,71.264373,-156.634806,7/4/10,7
Alaska,71.264373,-156.634806,7/5/10,7
Alaska,71.264373,-156.634806,7/6/10,7
Alaska,71.325856,-156.6863251,7/7/10,7
Alaska,71.264373,-156.634806,7/7/10,7
Alaska,71.264373,-156.634806,7/8/10,7
Alaska,71.264373,-156.634806,7/9/10,7
Alaska,71.264373,-156.634806,7/10/10,7
Alaska,71.326271,-156.6744804,7/11/10,7
Alaska,71.264373,-156.634806,7/11/10,7
Alaska,71.264373,-156.634806,7/12/10,7
Alaska,71.2495479,-156.4652919,7/12/10,7
Alaska,71.2495479,-156.4652919,7/12/10,7
Alaska,71.264373,-156.634806,7/13/10,7
Alaska,71.264373,-156.634806,7/14/10,7
Alaska,71.264373,-156.634806,7/15/10,7
Alaska,71.264373,-156.634806,7/16/10,7
Alaska,71.264373,-156.634806,7/17/10,7
Alaska,71.264373,-156.634806,7/18/10,7
Alaska,71.264373,-156.634806,7/19/10,7
Alaska,71.264373,-156.634806,7/20/10,7
Alaska,71.264373,-156.634806,7/21/10,7
Alaska,71.264373,-156.634806,7/22/10,7
Alaska,71.29018,-156.79248,7/22/10,7
Alaska,71.264373,-156.634806,7/23/10,7
Alaska,71.264373,-156.634806,7/24/10,7
Alaska,71.264373,-156.634806,7/26/10,7
Alaska,71.264373,-156.634806,7/27/10,7
Alaska,71.264373,-156.634806,7/28/10,7
Alaska,71.264373,-156.634806,7/29/10,7
Alaska,71.287852,-156.8019176,9/6/10,9
Alaska,71.287852,-156.8019176,9/6/10,9
Alaska,52.7333333,174.1,9/28/10,9
Alaska,52.7333333,174.1,9/29/10,9
Alaska,52.7333333,174.1,10/1/10,10
Alaska,71.3455394,-156.6082191,10/8/10,10
Alaska,71.3455394,-156.6082191,10/8/10,10
Alaska,71.3455394,-156.6082191,10/9/10,10
Alaska,71.3455394,-156.6082191,10/9/10,10
Alaska,52.7333333,174.1,10/10/10,10
Alaska,52.7333333,174.1,10/15/10,10
Massachusetts,42.3659007,-71.0202599,11/1/10,11
New York,44.6559549,-74.757843,11/6/10,11
Alaska,52.7333333,174.1,11/21/10,11
Washington,47.6434174,-118.0553055,11/21/10,11
North Dakota,48.2361076,-97.2344971,11/27/10,11
Alaska,52.7333333,174.1,11/28/10,11
Michigan,43.6599861,-84.2389583,11/28/10,11
Massachusetts,42.3659007,-71.0202599,11/30/10,11
Massachusetts,42.3659007,-71.0202599,12/1/10,12
Alaska,52.7333333,174.1,12/5/10,12
Massachusetts,42.7639008,-70.8022995,12/11/10,12
Massachusetts,42.7639008,-70.8022995,12/11/10,12
Massachusetts,42.7985496,-70.8090735,12/11/10,12
New York,43.30365,-77.7163028,12/11/10,12
Washington,47.6434174,-118.0553055,12/12/10,12
Minnesota,46.7421619,-92.0641851,12/18/10,12
New York,43.2580188,-77.6071545,12/18/10,12
New York,43.4648497,-76.5193409,12/19/10,12
New York,43.43474,-76.4139287,12/19/10,12
New York,43.4648497,-76.5193409,12/19/10,12
New York,43.43474,-76.4139287,12/19/10,12
Michigan,42.5796301,-82.8032684,12/20/10,12
Wisconsin,43.6730866,-88.9556122,12/21/10,12
Nebraska,41.6757327,-96.1692953,12/25/10,12
Michigan,44.6801275,-85.6617737,12/27/10,12
Wisconsin,46.71934,-92.05772,12/27/10,12
Wisconsin,46.71934,-92.05772,12/27/10,12
Illinois,40.0690734,-88.2218456,12/28/10,12
Wisconsin,43.7414605,-88.9413643,12/28/10,12
Wisconsin,43.6716355,-87.7587676,12/29/10,12
Massachusetts,41.6354454,-71.0498474,12/31/10,12
Massachusetts,42.3659007,-71.0202599,12/31/10,12
New York,43.3178956,-77.7228239,1/1/11,1
New York,43.3107525,-77.7073288,1/1/11,1
New York,43.3178956,-77.7228239,1/1/11,1
New York,43.4648497,-76.5193409,1/1/11,1
New York,44.0958526,-76.3275518,1/2/11,1
New York,43.4648497,-76.5193409,1/2/11,1
New York,43.4648497,-76.5193409,1/2/11,1
South Dakota,43.3018209,-96.7898941,1/2/11,1
Michigan,44.6801275,-85.6617737,1/3/11,1
New York,43.3107525,-77.7073288,1/3/11,1
New York,43.3178956,-77.7228239,1/4/11,1
Indiana,39.0677773,-86.4045544,1/5/11,1
Michigan,44.681226,-85.6601858,1/7/11,1
New York,43.3178956,-77.7228239,1/7/11,1
Michigan,43.2235227,-86.3392696,1/9/11,1
Minnesota,44.4711283,-93.0816893,1/11/11,1
Wisconsin,45.0634579,-92.5766802,1/11/11,1
Iowa,41.8854426,-91.701187,1/14/11,1
Idaho,43.54068,-116.56396,1/14/11,1
Michigan,43.5389671,-83.6396027,1/14/11,1
Michigan,46.1591155,-84.4048262,1/15/11,1
Michigan,46.2136628,-84.5732689,1/15/11,1
Michigan,46.2136628,-84.5732689,1/15/11,1
Michigan,46.1591155,-84.4048262,1/15/11,1
Michigan,46.1591155,-84.4048262,1/15/11,1
Michigan,46.3900432,-84.3186951,1/15/11,1
Washington,47.8011064,-119.4909096,1/15/11,1
Wisconsin,43.6730866,-88.9556122,1/16/11,1
Washington,47.8383945,-119.7489166,1/17/11,1
Michigan,46.2257312,-84.5746207,1/18/11,1
Wisconsin,43.0032,-87.8895,1/19/11,1
Alaska,52.7333333,174.1,1/20/11,1
Nebraska,41.2057809,-97.0611191,1/20/11,1
Michigan,44.6789985,-85.6651211,1/22/11,1
Alaska,52.7333333,174.1,1/23/11,1
New York,43.2580188,-77.6071545,1/24/11,1
New York,43.25659,-77.60215,1/24/11,1
Michigan,44.6801275,-85.6617737,1/25/11,1
Illinois,42.157041,-89.6789932,1/26/11,1
Illinois,42.1126138,-89.6624494,1/26/11,1
Illinois,42.156275,-89.6822968,1/26/11,1
Michigan,44.8521269,-85.4285361,1/26/11,1
Michigan,44.2569829,-83.4456809,1/26/11,1
Wisconsin,43.01332,-87.89478,1/26/11,1
Illinois,42.0360343,-90.0813675,1/27/11,1
Illinois,42.1530961,-89.6845293,1/27/11,1
Illinois,42.1551322,-89.6784782,1/27/11,1
Michigan,45.3182141,-87.5663888,1/27/11,1
Wisconsin,43.0052591,-87.8891659,1/27/11,1
Michigan,43.5450954,-83.6103344,1/28/11,1
Illinois,42.12613,-89.57931,1/29/11,1
Michigan,44.6853758,-85.6578255,1/29/11,1
Michigan,44.6853758,-85.6578255,1/29/11,1
Alaska,52.7333333,174.1,1/30/11,1
Illinois,42.1558321,-89.670378,1/30/11,1
New York,40.998557,-72.0895386,1/30/11,1
Michigan,43.55666,-83.60316,2/1/11,2
Michigan,47.1091585,-88.5696959,2/2/11,2
Michigan,46.172431,-84.4088602,2/3/11,2
Michigan,46.172431,-84.4088602,2/3/11,2
Washington,47.8152871,-119.6298695,2/4/11,2
Washington,47.8152871,-119.6298695,2/4/11,2
Illinois,42.1569371,-89.6691227,2/5/11,2
Illinois,42.1569371,-89.6691227,2/5/11,2
Michigan,46.172431,-84.4088602,2/5/11,2
Michigan,46.1715097,-84.3839264,2/5/11,2
Michigan,46.172431,-84.4088602,2/5/11,2
Michigan,46.1712206,-84.4083531,2/5/11,2
Minnesota,44.3331807,-93.0559158,2/5/11,2
Massachusetts,42.3445,-71.022,2/6/11,2
Illinois,42.153446,-89.6880054,2/8/11,2
North Dakota,46.6699,-100.2277,2/8/11,2
New York,43.8681981,-75.5447388,2/8/11,2
Wisconsin,43.2895339,-87.9811388,2/9/11,2
Michigan,46.3187739,-85.2600536,2/10/11,2
Illinois,42.153446,-89.6880054,2/11/11,2
Michigan,43.5654978,-83.6073732,2/11/11,2
Wisconsin,44.5157872,-87.7281046,2/11/11,2
Wisconsin,44.5157872,-87.7281046,2/11/11,2
Illinois,42.1394776,-89.7453403,2/12/11,2
Illinois,42.1569371,-89.6691227,2/12/11,2
Illinois,42.1569371,-89.6691227,2/12/11,2
Illinois,42.1502962,-89.6870613,2/12/11,2
Illinois,42.1558003,-89.6674275,2/12/11,2
Michigan,46.2160107,-84.5721102,2/12/11,2
Michigan,46.2214743,-84.5727968,2/12/11,2
Michigan,43.8477283,-83.3512974,2/12/11,2
Washington,47.6434174,-118.0553055,2/12/11,2
Wisconsin,44.5156036,-87.727375,2/12/11,2
Illinois,42.1644213,-89.6113586,2/13/11,2
Washington,47.6434174,-118.0553055,2/13/11,2
Wisconsin,46.7313061,-92.1209185,2/13/11,2
Illinois,42.1495326,-89.687233,2/14/11,2
Illinois,42.1495326,-89.687233,2/14/11,2
Michigan,45.714999,-87.079332,2/14/11,2
Illinois,42.1506813,-89.6872707,2/15/11,2
Illinois,42.1506813,-89.6872707,2/15/11,2
Wisconsin,46.6846143,-92.0982599,2/15/11,2
Wisconsin,46.7207413,-92.1040878,2/16/11,2
Massachusetts,42.11039,-73.35516,2/18/11,2
Michigan,46.2193958,-84.5718956,2/18/11,2
Michigan,46.2193958,-84.5718956,2/18/11,2
Michigan,46.2193958,-84.5718956,2/18/11,2
Michigan,46.2303329,-84.5510334,2/19/11,2
Michigan,46.2303329,-84.5510334,2/19/11,2
Michigan,46.3751224,-84.3540573,2/20/11,2
Minnesota,46.7311691,-92.052362,2/23/11,2
Wisconsin,46.7384783,-92.1011353,2/23/11,2
Indiana,41.5227564,-86.9085771,2/24/11,2
Indiana,41.5227725,-86.9086039,2/26/11,2
Michigan,44.6908677,-85.6563663,2/26/11,2
Washington,47.6434174,-118.0553055,2/26/11,2
Michigan,46.2597636,-84.5724106,2/27/11,2
New York,43.32287,-76.41716,2/27/11,2
Massachusetts,42.3659007,-71.0202599,3/1/11,3
Michigan,43.7437,-83.262129,3/3/11,3
Michigan,43.7437,-83.262129,3/3/11,3
Michigan,44.6801275,-85.6617737,3/4/11,3
Michigan,46.2159513,-84.5713806,3/5/11,3
New York,43.30365,-77.7163028,3/5/11,3
Michigan,46.2157732,-84.5662308,3/6/11,3
Michigan,46.2157732,-84.5662308,3/6/11,3
Michigan,46.2159513,-84.5713806,3/6/11,3
Wisconsin,45.2254568,-89.0891499,3/6/11,3
Indiana,41.52666,-86.90871,3/9/11,3
Michigan,44.6800665,-85.6628895,3/13/11,3
Michigan,46.272936,-84.5878601,3/20/11,3
Michigan,46.272936,-84.5878601,3/20/11,3
Michigan,46.2155356,-84.5743418,3/20/11,3
Michigan,46.2155356,-84.5743418,3/20/11,3
Wisconsin,45.85287,-92.61073,3/26/11,3
Alaska,52.7333333,174.1,3/27/11,3
New York,43.3168102,-77.7223492,3/30/11,3
New York,43.3178956,-77.7228239,3/30/11,3
Alaska,52.7333333,174.1,4/2/11,4
Massachusetts,42.3659007,-71.0202599,4/10/11,4
Alaska,52.7333333,174.1,5/5/11,5
Alaska,52.7333333,174.1,5/6/11,5
Alaska,52.7333333,174.1,5/12/11,5
Alaska,57.17012,-170.296751,5/14/11,5
Alaska,57.17012,-170.296751,5/14/11,5
Alaska,52.7333333,174.1,5/15/11,5
Alaska,52.7333333,174.1,5/16/11,5
Alaska,69.8533433,-148.7631226,5/16/11,5
Alaska,57.17012,-170.296751,5/17/11,5
Alaska,57.17012,-170.296751,5/17/11,5
Alaska,63.4750515,-148.7219238,5/18/11,5
Alaska,52.7333333,174.1,5/20/11,5
Alaska,52.7333333,174.1,5/22/11,5
Alaska,63.7793007,-171.7214584,5/24/11,5
Alaska,52.7333333,174.1,5/29/11,5
Alaska,71.264373,-156.634806,5/30/11,5
Alaska,71.264373,-156.634806,6/2/11,6
Alaska,70.1179003,-145.8491179,6/3/11,6
Alaska,70.1179003,-145.8491179,6/3/11,6
Alaska,71.264373,-156.634806,6/3/11,6
Alaska,70.1179003,-145.8491179,6/3/11,6
Alaska,70.1179003,-145.8491179,6/3/11,6
Alaska,70.1179003,-145.8491179,6/4/11,6
Alaska,70.1179003,-145.8491179,6/4/11,6
Alaska,71.29018,-156.79248,6/5/11,6
Alaska,71.29018,-156.79248,6/5/11,6
Alaska,71.264373,-156.634806,6/5/11,6
Alaska,70.1179003,-145.8491179,6/5/11,6
Alaska,71.29018,-156.79248,6/5/11,6
Alaska,70.1179003,-145.8491179,6/5/11,6
Alaska,71.264373,-156.634806,6/6/11,6
Alaska,70.2371754,-148.0847168,6/6/11,6
Alaska,70.1179003,-145.8491179,6/6/11,6
Alaska,70.1179003,-145.8491179,6/6/11,6
Alaska,71.264373,-156.634806,6/7/11,6
Alaska,70.1179003,-145.8491179,6/7/11,6
Alaska,70.1179003,-145.8491179,6/7/11,6
Alaska,71.2555568,-156.7694092,6/7/11,6
Alaska,71.264373,-156.634806,6/8/11,6
Alaska,71.3320274,-156.6437531,6/8/11,6
Alaska,70.1179003,-145.8491179,6/9/11,6
Alaska,70.1179003,-145.8491179,6/9/11,6
Alaska,71.264373,-156.634806,6/9/11,6
Alaska,70.5550604,-154.7250626,6/9/11,6
Alaska,70.5550604,-154.7250626,6/9/11,6
Alaska,70.1179003,-145.8491179,6/10/11,6
Alaska,71.264373,-156.634806,6/10/11,6
Alaska,71.2555568,-156.7694092,6/10/11,6
Alaska,70.1179003,-145.8491179,6/10/11,6
Alaska,70.1179003,-145.8491179,6/11/11,6
Alaska,71.264373,-156.634806,6/11/11,6
Alaska,70.1179003,-145.8491179,6/11/11,6
Alaska,71.2926461,-156.6636658,6/11/11,6
Alaska,70.1179003,-145.8491179,6/12/11,6
Alaska,71.2926461,-156.6636658,6/12/11,6
Alaska,71.264373,-156.634806,6/12/11,6
Alaska,70.1179003,-145.8491179,6/12/11,6
Alaska,70.1179003,-145.8491179,6/13/11,6
Alaska,71.264373,-156.634806,6/13/11,6
Alaska,70.1179003,-145.8491179,6/13/11,6
Alaska,70.1179003,-145.8491179,6/14/11,6
Alaska,71.264373,-156.634806,6/14/11,6
Alaska,70.1179003,-145.8491179,6/14/11,6
Alaska,70.2766071,-148.7926483,6/14/11,6
Alaska,70.1179003,-145.8491179,6/15/11,6
Alaska,70.1179003,-145.8491179,6/15/11,6
Alaska,71.2690671,-156.7728424,6/16/11,6
Alaska,71.2690671,-156.7728424,6/16/11,6
Alaska,71.2690671,-156.7728424,6/16/11,6
Alaska,70.1179003,-145.8491179,6/16/11,6
Alaska,71.264373,-156.634806,6/16/11,6
Alaska,70.1179003,-145.8491179,6/16/11,6
Alaska,71.2911531,-156.6960377,6/16/11,6
Alaska,70.1179003,-145.8491179,6/17/11,6
Alaska,71.2690671,-156.7728424,6/17/11,6
Alaska,71.2495479,-156.4652919,6/17/11,6
Alaska,71.2495479,-156.4652919,6/17/11,6
Alaska,71.2495479,-156.4652919,6/17/11,6
Alaska,71.2690671,-156.7728424,6/17/11,6
Alaska,70.1179003,-145.8491179,6/17/11,6
Alaska,71.264373,-156.634806,6/17/11,6
Alaska,71.2911531,-156.6960377,6/18/11,6
Alaska,70.1179003,-145.8491179,6/18/11,6
Alaska,70.1179003,-145.8491179,6/18/11,6
Alaska,70.1179003,-145.8491179,6/19/11,6
Alaska,70.1179003,-145.8491179,6/19/11,6
Alaska,71.10218,-156.056,6/19/11,6
Alaska,71.2757153,-156.8049967,6/19/11,6
Alaska,70.1179003,-145.8491179,6/20/11,6
Alaska,70.1179003,-145.8491179,6/20/11,6
Alaska,71.3219787,-156.6992426,6/20/11,6
Alaska,70.685722,-155.300274,6/20/11,6
Alaska,71.264373,-156.634806,6/20/11,6
Alaska,70.685722,-155.300274,6/21/11,6
Alaska,70.1179003,-145.8491179,6/21/11,6
Alaska,70.3330712,-148.6010742,6/21/11,6
Alaska,71.264373,-156.634806,6/21/11,6
Alaska,70.1179003,-145.8491179,6/21/11,6
Alaska,70.1179003,-145.8491179,6/22/11,6
Alaska,71.264373,-156.634806,6/22/11,6
Alaska,70.1179003,-145.8491179,6/22/11,6
Alaska,70.2234726,-148.3023834,6/22/11,6
Alaska,70.1179003,-145.8491179,6/23/11,6
Alaska,70.3312801,-148.2517433,6/23/11,6
Alaska,70.1179003,-145.8491179,6/23/11,6
Alaska,70.1179003,-145.8491179,6/24/11,6
Alaska,71.29018,-156.79248,6/24/11,6
Alaska,70.1179003,-145.8491179,6/24/11,6
Alaska,71.29018,-156.79248,6/24/11,6
Alaska,71.2495479,-156.4652919,6/24/11,6
Alaska,71.29018,-156.79248,6/24/11,6
Alaska,70.1179003,-145.8491179,6/25/11,6
Alaska,71.29018,-156.79248,6/25/11,6
Alaska,70.291664,-147.9247284,6/25/11,6
Alaska,71.264373,-156.634806,6/25/11,6
Alaska,71.2495479,-156.4652919,6/25/11,6
Alaska,70.1179003,-145.8491179,6/25/11,6
Alaska,71.29018,-156.79248,6/25/11,6
Alaska,71.29018,-156.79248,6/25/11,6
Alaska,70.2870322,-147.9446411,6/26/11,6
Alaska,70.1179003,-145.8491179,6/26/11,6
Alaska,70.1179003,-145.8491179,6/27/11,6
Alaska,71.264373,-156.634806,6/28/11,6
Alaska,70.1179003,-145.8491179,6/28/11,6
Alaska,71.264373,-156.634806,6/29/11,6
Alaska,70.1179003,-145.8491179,6/29/11,6
Alaska,71.264373,-156.634806,6/30/11,6
Alaska,70.5531744,-154.7308991,6/30/11,6
Alaska,70.1179003,-145.8491179,6/30/11,6
Alaska,70.2371754,-148.0847168,7/1/11,7
Alaska,70.1179003,-145.8491179,7/1/11,7
Alaska,70.1179003,-145.8491179,7/2/11,7
Alaska,71.264373,-156.634806,7/2/11,7
Alaska,71.264373,-156.634806,7/3/11,7
Alaska,70.1179003,-145.8491179,7/3/11,7
Alaska,70.5526955,-154.7330725,7/4/11,7
Alaska,70.2371754,-148.0847168,7/4/11,7
Alaska,71.264373,-156.634806,7/4/11,7
Alaska,70.1179003,-145.8491179,7/4/11,7
Alaska,71.264373,-156.634806,7/5/11,7
Alaska,70.31318,-148.31421,7/5/11,7
Alaska,70.1179003,-145.8491179,7/5/11,7
Alaska,71.264373,-156.634806,7/6/11,7
Alaska,70.1179003,-145.8491179,7/6/11,7
Alaska,70.1179003,-145.8491179,7/7/11,7
Alaska,71.264373,-156.634806,7/8/11,7
Alaska,70.1179003,-145.8491179,7/8/11,7
Alaska,63.8648757,-160.8068848,7/9/11,7
Alaska,71.264373,-156.634806,7/9/11,7
Alaska,70.1179003,-145.8491179,7/9/11,7
Alaska,70.1179003,-145.8491179,7/10/11,7
Alaska,71.264373,-156.634806,7/10/11,7
Alaska,70.1179003,-145.8491179,7/11/11,7
Alaska,70.1179003,-145.8491179,7/12/11,7
Alaska,71.264373,-156.634806,7/12/11,7
Alaska,71.264373,-156.634806,7/13/11,7
Alaska,70.21691,-148.48466,7/14/11,7
Alaska,71.264373,-156.634806,7/14/11,7
Alaska,71.264373,-156.634806,7/15/11,7
Alaska,71.264373,-156.634806,7/16/11,7
Alaska,71.264373,-156.634806,7/17/11,7
Alaska,71.264373,-156.634806,7/18/11,7
Alaska,71.264373,-156.634806,7/19/11,7
Alaska,71.264373,-156.634806,7/20/11,7
Alaska,70.5870694,-153.6547852,7/20/11,7
Alaska,71.264373,-156.634806,7/21/11,7
Alaska,71.264373,-156.634806,7/22/11,7
Alaska,71.264373,-156.634806,7/23/11,7
Alaska,71.264373,-156.634806,7/24/11,7
Alaska,71.264373,-156.634806,7/25/11,7
Alaska,71.264373,-156.634806,7/26/11,7
Alaska,71.264373,-156.634806,7/27/11,7
Alaska,70.6851224,-155.3108025,7/27/11,7
Alaska,71.264373,-156.634806,7/28/11,7
Alaska,70.2262603,-148.3964539,7/29/11,7
Alaska,70.06904,-143.30544,7/30/11,7
Alaska,71.264373,-156.634806,7/31/11,7
Alaska,70.11662,-143.3481,8/4/11,8
Alaska,70.3330712,-148.6010742,8/13/11,8
Alaska,70.2002364,-148.4568787,8/28/11,8
Alaska,63.7798028,-171.7399738,9/12/11,9
Alaska,63.7793007,-171.7214584,9/12/11,9
Alaska,63.7793007,-171.7214584,9/13/11,9
Alaska,63.7793007,-171.7214584,9/14/11,9
Alaska,71.3125942,-156.7293262,9/22/11,9
Alaska,71.3455394,-156.6082191,9/24/11,9
Alaska,63.7793007,-171.7214584,9/25/11,9
Alaska,63.7793007,-171.7214584,9/26/11,9
Alaska,71.2906914,-156.7885494,10/3/11,10
Alaska,71.2906914,-156.7885494,10/4/11,10
Minnesota,46.368882,-93.9980257,10/4/11,10
Alaska,71.298452,-156.7567062,10/5/11,10
Alaska,71.3360637,-156.646843,10/5/11,10
Alaska,71.3360637,-156.646843,10/6/11,10
Alaska,63.7793007,-171.7214584,10/9/11,10
Alaska,63.6898415,-170.5029202,10/9/11,10
Alaska,63.7793007,-171.7214584,10/10/11,10
Minnesota,46.743374,-92.155579,10/28/11,10
Massachusetts,42.3659007,-71.0202599,10/31/11,10
Massachusetts,42.3659007,-71.0202599,11/1/11,11
Maine,43.4470928,-70.3369403,11/2/11,11
Massachusetts,42.3659007,-71.0202599,11/5/11,11
Maine,43.706849,-69.8522758,11/5/11,11
Ohio,41.9017258,-80.7980263,11/7/11,11
Ohio,41.9017258,-80.7980263,11/7/11,11
Massachusetts,42.0295225,-70.6261466,11/8/11,11
Massachusetts,42.0295225,-70.6261466,11/8/11,11
Idaho,48.9963777,-116.5520826,11/9/11,11
Massachusetts,42.0295225,-70.6261466,11/9/11,11
New Jersey,40.7337244,-75.1001183,11/9/11,11
New Jersey,40.7337244,-75.1001183,11/9/11,11
North Dakota,46.672764,-100.229645,11/10/11,11
New Jersey,40.7337244,-75.1001183,11/10/11,11
